1 45.079
2 50.794
3 53.968
4 58.73
5 60.635
10 69.841
15 71.746
20 74.921
25 77.46
30 81.905
35 83.492
40 86.032
45 87.619
50 88.889
55 89.524
60 89.524
65 90.159
70 90.476
75 90.794
80 91.111
85 91.429
90 92.381
95 93.651
100 93.651
