1 86.353
2 90.169
3 91.884
4 92.802
5 93.49
10 95.157
15 95.966
20 96.51
25 96.981
30 97.198
35 97.403
40 97.512
45 97.681
50 97.802
55 97.935
60 98.068
65 98.14
70 98.213
75 98.273
80 98.394
85 98.478
90 98.502
95 98.563
100 98.635
