1 75
2 82.2
3 85.8
4 87.2
5 88.4
10 94
15 95
20 96.8
25 97
30 97
35 97.2
40 97.6
45 97.8
50 98
55 98
60 98
65 98
70 98.6
75 98.6
80 98.8
85 98.8
90 98.8
95 98.8
100 98.8
