1 5.9349
2 11.836
3 17.623
4 23.557
5 28.965
10 41.84
15 46.461
20 49.904
25 54.751
30 83.076
35 94.272
40 98.915
45 102.36
50 109.5
55 136.03
60 146.64
65 151.28
70 154.82
75 164.16
80 188.64
85 199.11
90 203.7
95 207.3
100 218.79
