1 84.6
2 88.2
3 91
4 92
5 92.6
10 94.2
15 95
20 96
25 96
30 96.4
35 96.6
40 96.8
45 97.2
50 97.6
55 97.8
60 98
65 98.2
70 98.4
75 98.4
80 98.6
85 98.8
90 98.8
95 98.8
100 98.8
