1 70.159
2 75.556
3 79.365
4 81.27
5 82.222
10 86.032
15 86.984
20 87.302
25 87.619
30 87.937
35 88.254
40 89.206
45 90.476
50 91.111
55 91.746
60 92.381
65 92.698
70 92.698
75 93.016
80 93.333
85 93.333
90 93.651
95 93.651
100 93.651
