1 5.8255
2 11.364
3 16.976
4 22.255
5 27.502
10 37.475
15 42.018
20 45.278
25 48.582
30 51.125
35 53.406
40 55.467
45 56.633
50 57.562
55 58.532
60 59.386
65 60.484
70 61.257
75 61.884
80 62.593
85 63.24
90 63.775
95 64.705
100 70.496
