1 51.746
2 60
3 63.81
4 65.714
5 67.302
10 71.429
15 74.921
20 78.095
25 79.365
30 80.952
35 81.587
40 82.222
45 83.175
50 83.492
55 83.81
60 84.762
65 85.397
70 85.714
75 86.032
80 86.032
85 86.032
90 86.032
95 86.349
100 86.984
