1 86.196
2 89.855
3 91.389
4 92.295
5 93.068
10 95
15 95.906
20 96.316
25 96.775
30 96.969
35 97.283
40 97.572
45 97.778
50 97.862
55 97.947
60 98.092
65 98.188
70 98.309
75 98.345
80 98.394
85 98.43
90 98.502
95 98.539
100 98.635
