1 86.51
2 90.229
3 91.872
4 92.778
5 93.563
10 95.29
15 96.075
20 96.534
25 96.932
30 97.15
35 97.367
40 97.536
45 97.657
50 97.802
55 97.899
60 98.056
65 98.116
70 98.2
75 98.261
80 98.357
85 98.43
90 98.49
95 98.563
100 98.635
