1 62.857
2 71.429
3 73.968
4 76.19
5 78.73
10 83.81
15 86.032
20 86.032
25 86.032
30 87.302
35 87.937
40 87.937
45 88.571
50 88.889
55 89.524
60 89.841
65 90.476
70 90.794
75 91.429
80 92.063
85 92.698
90 93.016
95 93.333
100 93.651
