1 86.594
2 90.205
3 91.872
4 92.754
5 93.454
10 95.254
15 96.051
20 96.534
25 96.896
30 97.138
35 97.367
40 97.585
45 97.729
50 97.862
55 97.947
60 98.031
65 98.092
70 98.176
75 98.297
80 98.394
85 98.406
90 98.478
95 98.575
100 98.635
